id,odai_photo_file_name,text,is_laugh
onajcjfau,9mrezgozo6.jpg,まだ生きてたんですか？,0
an7wuebii,ts3wnhpdky.jpg,偏差値28の高校の英語テスト,0
oezuamvvz,xn5ro0x0ho.jpg,おじいちゃんを見つけたよ,0
cuqlelh5o,jxjei8ux4c.jpg,監禁生活も15年経つと「鳥飼いたいなぁ」って言えば扉を鳥かご風にしてもらえたり、わりと融通がきく。,1
qoke5rfdl,jblj8prllv.jpg,ノドに餅を詰まらせたおばあちゃんが平静を装ってるけど明らかにヤバい,1
cjckflqtz,9k0hqxqkso.jpg,「残念だが子供相談室じゃない。でも話は聞こうか？」『何で男の子は浮気するんですか？』「奇遇だねぇ、ここは探偵事務所だよ」,1
vbsrprqoo,o928pff1wi.jpg,伝説の放屁師,0
w1zkz3smq,ov9glripb1.jpg,な…なんだあれは…あれがスタンドだというのか…！？,0
adicrmpcq,pkwk1am00r.jpg,アインシュタイン稲田ではない,0
mgtmeaa1t,gzp6l3pxow.jpg,試しに話すのをやめてみたけど手話が続いてる,1
foe65klxu,g9tvg71bjl.jpg,バトルロワイヤルで与えられた武器,1
ukvmdlpez,ljhmugtwtd.jpg,保健所の検査をやり過ごし、隠してた違反品を出しながらバタ子と談笑してたら不意打ちでもう一度来た。,1
lekiz9arj,8ozvy8bpxz.jpg,冷めていた…,1
x1tda6a4a,kvhh3ssrge.jpg,エロい落書きが消えなくなったので上書きしてごまかしてみた,0
kdxggvtiz,hutsmrqedf.jpg,おじいちゃん！ビールまだ来てないでしょ！！,1
muzhtzowv,3tqprtvur7.jpg,よく分からない街のよく分からない広場にある『よく分からない施設』がホントによく分からない,0
692fi6bj5,oxx8nnvyyp.jpg,修造のテンションについていけない,1
cnxaxyqzy,3aweghxsdr.jpg,A_Vに夢中で気づいていない,0
8qqgub6ud,3zqiq8xwv7.jpg,ボルタリングLV99,0
saftyrm5b,sseqt58obc.jpg,「いいですか？このマンションに幽霊なんて絶対いません！」と熱弁する管理人がたまに塩をまいてるので多分いる,1
myu8vsfan,h2xlmu0epk.jpg,「3日間の折り紙講座お疲れ様でした。皆さん、出来た折り鶴をお見せ下さい！」,1
4ahu2ed9k,otgxkwfzbo.jpg,武漢に行った平井堅の様子がおかしい,1
1naqgvexi,wsjrnrt8wi.jpg,（この人、髪染めてる…ヤンキーかな？）,0
m5cdriunf,1bfrydaanq.jpg,(あのイカれたヘアースタイルの女、買い物にきたのに財布を忘れてやがるな…),1
mf4zamvuh,soktauq3bb.jpg,右肩脱臼,0
1ppxjh7on,3uzartazhc.jpg,"宿題したんか？
「したわ！」
およよ。
の時のオカンのリアクション",1
d8qnp8v7d,h8lr2wcojl.jpg,３日前の試合でシュートを止めたのが相当嬉しかったのか毎日そのシーンを再現しにわざわざ片道２時間の競技場に通うマーク,0
phgam2sht,1sm8na8kay.jpg,お客さん、殺し屋じゃろ？　なぁに年寄りの勘って奴じゃよ。　,0
gta1xp8jq,bacc19qglg.jpg,「YES！　YOU！　GAN！,0
e3ztmgqua,lnjh8xsp5r.jpg,"てっぺんの表面積を増やして
120人乗れるようになった
イナバ物置",0
a4meuqzda,w6dv6qczfz.jpg,沙保里の鉛筆は動く事がなかった‥,0
mzadbap6n,h1ynlw4x0h.jpg,おい、ローマ字入力に戻らないぞ,1
jqevo5wc2,bgjwqeeciu.jpg,「姉さんごめん、お先」『いいのよ、あなたが幸せなら。式まで時間が有るし喉乾いたでしょ。カレーうどん持って来てあげる』  ,1
czv8rdj1j,fvafsxztae.jpg,（※私は違うが）仮性ホウ茎にしかわからない巻き込み事故発生,0
ogrc0mkcp,09tnf1kbdh.jpg,ブラ付けてるのバレるかバレないかのスリルを味わうおっさん,0
uugjhhlqj,cfpgskt5lw.jpg,寿司に入ってた醤油入れを一年間放置したら、必死に生きようとしていた。,1
0kn0y9nio,ubxwpdwtge.jpg,彼女の為にこっそり手品の準備。突然の別れ話。「何とか言ったらどうなの！？」と彼女が聞く。無理。口開けると万国旗出てくる。,1
lcdfqoezi,yu5yz3fnt6.jpg,会議中、自分のプレゼンが上手くいかなかった腹いせに剃り残した髭を抜いて部長に投げつける。,0
zxwopn8v7,urmcotaql2.jpg,"バズ「zzZ...」

ｳｯﾃﾞｨ「あんたは俺の相棒だぜ」",0
oih2el2f7,kxlyi4exh0.jpg,無人偵察機にハイジャック犯が乗り込んでいく,1
xjibyl7lu,cokxqj4rnw.jpg,こちら葛飾区亀有公園前派出所跡地,0
b1ngi56pc,4l0dxknjrc.jpg,谷間ぁ〜谷間ぁ〜どこみてんのよぉ〜,0
qnqhmebym,qn9anfu0ne.jpg,プッチン マカロン,0
grcqifmov,covslqtuea.jpg,引っ越し屋のバイトとシルクドゥソレイユのバイトが重なった,1
b9ndxwyio,n2jken40on.jpg,喧嘩中一言も言わない妻に、仕方ないので手を出す,0
feht2pfge,lug52zse5d.jpg,何度ボケても星がつかない,0
1uazyiloq,tjzmgjspxl.jpg,食事中におならした,1
3edunj4km,tubot4e68k.jpg,敵軍の偵察に行かせたスミスが生きる為に必要最低限の体で戻って来たので、見てないフリして寿司の握り方講座を続ける,1
pl1sdr7iy,kp4edxoz3e.jpg,空耳であると信じたいが、妻が私のことを財布と呼んだ気がする,1
sut4skvrh,imei505wdo.jpg,お父さんスイッチ『し』        「島流し」(おじいちゃんも可),1
hxxwqrgun,fqngjfpjqb.jpg,占拠した凶悪犯が「女は解放する！」と言った途端 『助かったわ〜怖かったわね〜』とおっさん共が外に出ようとした,1
sdorhslrn,zv9rgsgfnj.jpg,留年したトムへの情け,0
kwi1qmpk7,jrf3tekdse.jpg,キモオタが意外に健康体で振り払えない,1
ctdpv66w2,rbacaq0f0k.jpg,買い物帰り、ダンディーな髭の方のおかげで卵を買い忘れたことに気づく,1
s28xmzwij,qi3fxpj04r.jpg,"私、生まれも育ちも東京葛飾柴又です。帝釈天で産湯を使い、姓は車、名は寅次郎、  人呼んで ""風船の寅"" と発します。",0
cdmeeywbk,hwg0jleyfs.jpg,スキあり,0
jhxaerlvk,hfycjt4iuj.jpg,妻と別れた。引越しの朝、窓際で小さく手を振ってくれるタマに涙がとまらない。,1
z5l7kyrgv,b1jl6bkf7d.jpg,タモリ倶楽部初放送,0
f4zqmvm7m,8wu7npkjpp.jpg,吾が輩は猫である、チョコはもうない,1
zyc9fuiwe,hd7ncegyoc.jpg,妻がどんどん沖へ連れて行く,1
v7ygbgdhe,trfcwwqmuw.jpg,Q.豆もやしが耳から生える病気ってありますか？A.イヤホンではありませんか？ (この回答はベストアンサーに選ばれました),1
e7rubrlhb,oz5giozcsv.jpg,殴っても殴っても告白してくる,1
1zgop4t40,fggqlcpp2n.jpg,おならがとまらない,1
zpurbzk0a,b13gyv4x7a.jpg,50m走,1
oq491aoeh,esmjdgwjys.jpg,あたしの魔法に耐えられるかな？,0
gm3vy3t3w,af4761w9vm.jpg,かくれんぼスタートから30分後,0
di84e8jwz,ng7evdgs21.jpg,これがDaiPhone6Sです 大根じゃないですよ！！食べれるはずが…美味いな！,0
krtwgzyhm,vuczadn0vk.jpg,生徒の消しゴムをバクバク食べる,1
t4rc4f95t,jtgqxuwcku.jpg,でっかい卵焼きの上で寝ている夢から目が覚めた,1
nelnogm4g,c5n8bbuwhf.jpg,流しても流しても居座るう●こ,1
uh3f7q0hl,jqorgda6tt.jpg,オウムが新手のサリンを発売し始めた,0
nhp0ivi6o,zwwm6ftiek.jpg,ゴマ生き残り選手権 1口目,0
kz6mllf1m,aj5berpamd.jpg,「今日はいよいよリンカーン学校ですね」というボケのためだけに仕上げてきた山下校長,1
zi8hf9c7w,r5dkcb2qjp.jpg,「ダルマさんが転んだ！…えっ！？」,1
eiskwjgf5,dwh5w80tkh.jpg,「すいません！浮気した母を目撃した父の2京度見を止めてください！」『今何度見目？』「まだ4兆8度見目です！」,1
zsrvmgqxx,aqnfmvwxji.jpg,グンマの成人式での一コマ,0
pzkybyzfg,fugyayd4sa.jpg,えっ!?リッツパーティーなのに沢口さん来られないの!?,1
w5foofnhz,jcj6wmsvui.jpg,「みんな見て見てー！僕のインコ！」と紹介したら『ユミチャンノリコーダーオイシイ！ユミチャンノイスナメタイ！』と言い始めた,1
0ke0ocqnb,nv6disuswx.jpg,こんばんわ。内藤による内藤の為の番組『オール内藤ニッポン』司会のボブ内藤です。では本日の1曲目『サタデー内藤』どうぞ！,1
5ywsgl09a,rzv3rqjmsn.jpg,その昔ヨシダという者が頂上でスイカ割りをしたそうな,1
khzabiq4w,ldgspkoztw.jpg,早く…早く来てくれよタマキン…！彼女が帰っちまう…！,1
3nrkfky5f,sugiqbfm1z.jpg,乗馬体験VRがまさかの乗せる側だった,1
5dql0vxdm,m9y2jky1m4.jpg,おう、遅かったな。三輪車が渋滞してたか？,1
o5e8lmrdr,9kixfrxzcz.jpg,「我が社が開発した田中型佐藤です」「ｻﾄｳﾃﾞｽ」「おお、なんという田中感」,1
mrchn0i5c,jvw9ekucke.jpg,肉の画像を見るたびに全回復,1
0vwgvleot,qji8oygjyi.jpg,大事な会議に遅刻しそうなのに謎のグラサンに引っ張られ川に。流された先は会社「これで間に合うね☆」資料がびしょびしょである,0
7s8uor8vh,ussojmtzms.jpg,自称愛国者「何だパヨクか」,0
66fum0kom,ylnoupaiwd.jpg,とりあえず、生ちょうだい、生ぁっ！,0
fi5fvodcj,kupfm239fv.jpg,こ…この料理は何かって？き、決まってるだろ。お、お寿司さ！！,0
lh5367bd2,mjn3ujgnde.jpg,20歳未満の青春を楽しんでいる少年たちが兵士名簿に書かれていないことを願っている。,0
hldrkdibi,qpuyljznvt.jpg,どこを触っても凄まじい静電気に襲われる,1
tbnagrjhh,9folg8p8pe.jpg,こんなになついてるんだから飼っても良いでしょ！,1
mm9rnlb33,vfmdocreyv.jpg,「待て」と言われて はや三千年,1
ou4k7m25k,kfljgpjnk8.jpg,強すぎてこっちにターンが回ってこない,0
iucbdlfrq,f8g7yadeku.jpg,誰だと思ってるんだ？斎藤ニャンだぞ,0
i4gfl55hg,1d4gcpfwxt.jpg,在校生起立で先生がつられる,1
rp5ipesbh,jxpvomo1yo.jpg,マズすぎる料理に手を叩いてシェフを呼んだら、花山薫みたいなのが来たので「ちょっとサンバ踊ってただけです」と言う,0
jvzh2uelb,cnlwfxfw38.jpg,♪　迫る～　ショッカー!!　,0
epedhxslz,bwi1goehxz.jpg,年賀状は早めに出しましょう,0
fvfdbbldr,1mhb1h3gog.jpg,あっ…このマイクいちごの味する！,0
jsq7bleuz,xm8qmeuccn.jpg,あやとり部の卒業アルバム,1
cmhiq9fzi,iffxcsylve.jpg,樹木希林(18),0
xx0hrmikc,ovocxu9hl7.jpg,かゆいところがあるときに限って聞いてくれない,0
b5ifhg6hu,cepnkguoru.jpg,楽しみにしてた日、天気が崩れるとやり場のない怒りですべて良純のせいにしちゃう,0
simuvuwts,fyn6osjq75.jpg,ボス戦前に回復とセーブしてくれる,1
maflocnx3,6jjyknpbga.jpg,や、それは浮気じゃなくてただ可愛いシールだったから・・・・・・・・・ごめんなさい,1
jvonylcbj,8a51pazpjt.jpg,お前ら！これのぞいたほうが狙いやすいぞ！！！,1
hyju2aom0,3lhbilptlg.jpg,サッカーの基礎を？え～....じゃあそうですね。まずはそのバットとグローブを置きましょうか。,1
y8pvzph4v,btb44cxfv5.jpg,話がつまらなさ過ぎて神に存在を消されそうなニッグ,1
zoxymajgt,7f4gb2akpz.jpg,影がジュース飲んでる！,1
uyjll7ruz,obwmkazmp8.jpg,しかしまわりこまれてしまった,1
ja1rcncma,5ejqehelbr.jpg,だるまさんがころんだで振り向く度になんか腹立つ,1
ixcwhw62g,bvwqwb3oen.jpg,反抗期,0
bas8ktl57,euikz1qwp4.jpg,「すいません、さっきから柴田理恵って誰のこと言ってるんですか？」,1
3r5pnmoaw,xartjsgif1.jpg,団子で命を懸けろと言うアイツの方が鬼に思えてきた,1
kxcerikpp,0dufapmeea.jpg,あ、ミスった,0
0hihbg673,inyhbodai3.jpg,「母のパンツがマジださい」『ohベージュ』「マジ萎える！」『ohベージュ』「88歳おめでとう！」『yeahそれ米寿！』 ,1
d7yrfn280,dywbj6zx7r.jpg,隣の人がついに自分の愛ぽっどから漏れる音にハモり始めた,0
g0rzrnv9q,iu2tbudqwv.jpg,あれっなんでだ･･･さっきよりも老けている･･･,0
ks2fljl8j,1cqwqujg05.jpg,道を聞いた奴も迷ってる奴だった,0
cyrzchyzk,kuhh4cumwp.jpg,"「ど、どうしよう…」
自然破壊で温暖化という罰を与えていたが温度を上げすぎた",0
optve5qdd,q8mwuzi88w.jpg,最近始めた炭火焼豚丼屋に客が全然来ないと思ったら、店の裏から出る香ばしい煙をライバル店のスタッフが全部吸い込んでた,1
hwvyfcs4q,wseakmsyvd.jpg,途中で桃が割れた,1
likil6mju,zqfqziifu6.jpg,粉々になった仲間を見つめる胡麻達,1
dirhkfqhx,fqjgjcn34r.jpg,予算の都合でお爺ちゃんの火葬を最安プランの蒸し焼きコースにしたけど、怖くて開けられない,1
8svut7g4d,yseypzfhe7.jpg,口がふたつあーるーのー,1
ev9k5rvuy,o8s4nkzzri.jpg,元カノの視線が憎たらしい,0
ymq0hii5t,me1xu9i06v.jpg,６年３組の卒業記念作品が３０年たっても完成しない,1
rg6i1yvcr,oq25gpbxac.jpg,公衆トイレの残り少ないトイレットペーパーを持ち去っていく妖精,1
a9vuiqv1t,jc6lkgwj40.jpg,「ご自由にどうぞ」と書かれていた温泉街の足湯から遠慮がちにひのきの板だけ持って帰る。,1
wqf11uuau,0jelnfthrp.jpg,ない,1
6xhkrlsqp,kjjg9v3rgv.jpg,もうすぐ到着というタイミングでジョンがTシャツを忘れたと言い出したので頂上まで取りに戻る,1
xz7yyinrb,akzmjyjfad.jpg,マクドナルドの看板を回してるのは、彼らの息です。,0
ltmzvgstu,p1lepcclov.jpg,まさか俺が脱北するとは思わねえだろうなあwww,0
s1scuvucj,ejwwuuww3w.jpg,ただじゃねえってば、120分15000円だってば,1
yr9r3bfks,elwizzcuy7.jpg,マジシャン｢引いたカードは何でしたか？｣が答えにくい,1
9vxryshfy,an2svshn6a.jpg,まえから気になってるゲームソフトのパッケージ,1
amc2hxn0m,5vwok0uftm.jpg,物語の序盤では正体がわからない｢サザエさん｣の黒幕,0
nfurqbnuq,k6nmk0sm0d.jpg,ええ！ベジタリアンです！油っぽい物はたべません！,0
murpatiot,z7d4dzzn63.jpg,ブルゾンちえみ/with B,0
q6inyskpa,nenfwvaves.jpg,ユーチューバーの遭難なう,0
9rgml3gf4,ptsym9nuxo.jpg,悟りを開いた瞬間、ピンポーンと音がなって頭上に悟りパネルがパカっと出てきた。,0
6z25u3css,isljbaxnhg.jpg,謝罪会見体験VR,1
7s8uohzwb,yktrbxkzhf.jpg,コナン「まずは麻酔銃で眠らせ…なにっ！？！？」,1
ofz3fyh9f,dgbqjl9oas.jpg,このカードを伏せてターンエンドよ,1
azim5male,53qmofi1v6.jpg,ちょっと、この関根勤どうにかしてよ,0
jigbg94ds,tqfriowk9h.jpg,私がツバキを愛用している理由は髪に潤いとツヤを与えてくれるからです。,1
ckjbz2yx6,yddotnhjlz.jpg,お茶の注ぎ方の説明,0
wxjxjd3no,txwwegkdvw.jpg,いつになったらお金払うの？このままの姿勢で１５時間待ってるんですけど。,0
l6ivaelyg,h3zicjatsf.jpg,例の婦人ごっこ,0
8ozr7z0rq,acqngy5nlb.jpg,眼鏡忘れた,1
kggfskkd9,ah7549nwrh.jpg,問1 このとき、おうぎ形の中のスティーブの円周を求めよ。,0
m7jwraooq,6ppnrhb0mb.jpg,遅くなりました！クラシアンです！！,1
jsemtdycg,dxoctxhylw.jpg,サンスターの歯磨き粉,1
29iaeb9qk,iz5twawxt7.jpg,羽についた納豆のセロハンがずっととれない,1
zfyjcfrlj,xlrsq30gcu.jpg,前世は布団バサミですね,0
fvtherjts,dmchxc0cmo.jpg,さきっちょの感覚にハマってとりあえず触りたくなる,0
clax3xrlt,ksil8bprwj.jpg,トラクター「今日はいかがなさいますか？」稲「トップは残してサイドだけ刈ってください」,1
n5yvcrof7,czcq8mft6a.jpg,大嫌いな金持ちの友人が2億円のスーツを着てきたので、ボクシング部で鍛えた右ストレートの勢いで乾杯する事を心に誓う,1
s6nbebl1v,uusnre3kkl.jpg,あれがママのお仕事か,0
phuth1ajp,kwkgnhxbm5.jpg,りゅうちぇる（2年後）,0
pwgga6and,njquxxjzfr.jpg,それではおなかペッコペコ、略してオペを始めます。メシ。,1
wgzbdqtxq,nnt8czld4m.jpg,あ、この人俺のボケに星3つ付けてくれた人じゃん。死期3か月延長っと。,1
7s1ijk7rz,rp5orsaie4.jpg,長い体温計だなあ…本当にし_りから入れて折れないんだろうね？,0
wbk6subeo,hk0klnmf4g.jpg,みんな、ごめんよ。今から君たちの入ってる温泉に成分がひとつ増える。,1
hvxsh1347,ltleorlcxm.jpg,思ったように育たなかった場合、ペン先などでリセットボタンを押して初期化してください。,1
ohhf0vs5q,alozsdr4fe.jpg,化学基礎が終わったら急に問題が難しくなった,0
zhda0sstl,1l2rpney1f.jpg,俺がこうしたらタバコと火だろ？,1
g3kr8lcyy,evakz5hjgg.jpg,これ、わしが2才の頃ね,0
md41uzcfz,yjusosqmxl.jpg,「べっぴんさんべっぴんさん、ひとつ飛ばしてべっぴんさん」「今飛ばしたのが俺の妻だ」,1
wnmao6dwm,mzhupxhhup.jpg,サントリー,0
qtjfcokof,gnjruddbty.jpg,"サトシは目の前が真っ暗になった
",0
tlfxvvynm,zugyxyrw1i.jpg,昨夜廃墟で撮影してしまった神級の心霊写真なのに誰も信じてくれない。,1
wipx3qfut,7nbmavbash.jpg,本当に飴入ってんの？,1
y5pzbdfvd,mln4gmciz2.jpg,「私の父も祖父もてるてる坊主に噛まれて亡くなりました。なので警戒は怠りません」,1
l7llseemj,moansj3qbk.jpg,ご主人が出不精なので、いつも散歩VRで済まされる,1
am19ub4rv,m7psnnacoo.jpg,友情のための最大の努力は、友人に我々の欠点を見せることではない。彼に彼の欠点を悟らせることだ。,0
zgx3beeje,coi8qcx2qt.jpg,はしゃぎすぎて学芸会の出番前に折れた,1
qglwdauve,nywt3tn3xf.jpg,丁寧な話し口調のタイプのボス,1
dwdhc2spv,zi74g8jq1n.jpg,「ん？そう、あの埋まってるやつに当てたチームはその時点で勝ちよ。」,0
6adbajfts,inh6yynknf.jpg,つまりこれ以上の寄付はできないと？,1
3cbsat3ky,ww4xedjlzj.jpg,上官に褒められた後,0
f1se0lhbw,o00pbtmqoc.jpg,合コンの終盤で向かいの女が結構なスパートをかけてきた,1
dufkw6yes,32qih26dm7.jpg,とにかく谷間が見たい,1
ut4yjtqh6,r0mddpiukl.jpg,女装癖が母ちゃんにばれた,0
pf71cad0f,xhyyrpv2wz.jpg,おかえり、たかし。あら何でランドセルからリコーダー2本出てるの？,0
0t0lrmn02,or8r4ixmhg.jpg,どんだけペースあげてもメイドがついてくる,1
vzgallkz6,xozxvnruk6.jpg,ワッワッ! 溺れちゃうッ!!,0
pcq07v6dk,pelkqqn7xl.jpg,反復横跳び,0
lnvdsdo3h,5azsbk5mcn.jpg,「サラ。君がこれを読んでいる頃には僕は君の前にいないだろう。いれば直接話すからね」で毎回始まるトムのメールがウザい,1
j3vcszxgs,zxfiq8pwyi.jpg,thの発音？むずかしいよ～,0
shyzxpsbo,xctcrgenrv.jpg,オシャレ〜♫と思って買ったみたレース生地の洋服だが、ところどころで色んなモノに引っかかるもんだから、若干イラっとしている,0
gonhqfwtw,nib2ty6gyd.jpg,題:ジャンケンを占う,0
9ld2vgxtq,0jeimgyvck.jpg,こ、こんな長いだけのキュウリじゃ旅に出れないよルフィ？,0
cj7nj9mdi,z2goqdgxbn.jpg,この歳で自分に時を止める能力があると悟る,1
fvzk2nv7m,yy1jydnk4d.jpg,意識高い系ホームレス,1
1sllppu0m,e9ahz75hvi.jpg,はい、吸って～,1
vhsx2cfa3,ea4ib5elms.jpg,正露丸の効果を最大限まで高める係,0
zteanitzj,qvndtifrrw.jpg,修理に出すのが面倒なので自分で直してたら保証の対象外になった,0
hbau7wutb,ww1opeldzt.jpg,行方不明になった兄から３年ぶりに手紙が届いた,1
dlpiwllkw,vqk4cnnmeq.jpg,キッチンから火柱が上がって焦る俺の前で「炎なんかこうやって引っ剥がせばいいのよ！」とやって見せた嫁だが原理がわからない,1
mi0bfbxik,qub0d36h0a.jpg,TAKA ａｎｄ TOSHI,1
sxgtkhia5,ndkum77gb8.jpg,もう今日だけで 言われたの１０回目よ？ もうウンザリだわ、ところで柴田理恵って誰？,1
8zfhnnicd,4s6rdmz2qw.jpg,新人が【ビーチフラッグ】と【ビーチクフラッグ】を聞き間違って、オリジナルのビーチク国の国旗をデザインしたので独立を目指す,1
cxyptyxqe,tvu0rwgzfp.jpg,色違いのバリヤード,0
w2qsyiqfh,fupzh53p6n.jpg,スプラッシュマウンテンが最後まで平和だった,1
0h1rgd32k,p3fpwosmzg.jpg,初めての泥棒,0
xrhhibswh,wmxo7w1jb3.jpg,おいしそう,0
wift4j8a6,cgfd0ytvcu.jpg,これ、ウチの親父,0
dot78bn87,ujkrrfphfl.jpg,ジョイのCMがやたら壮大になってきた,1
qolnqhpiz,6mrdlsj1cd.jpg,溺れていた妻が助かりそうなのでとどめをさす,1
mbgo5d01l,i9kyaik0ia.jpg,チョローン,1
xb4toa8af,bggcnd1jbm.jpg,ﾊｧ...ﾊｧ...もう30分も髭剃ってない...,1
fnsbbgjap,oho1dxnzj9.jpg,またかよ！バンブルビー‼︎,0
esjt73ush,x3llnmf3f0.jpg,お〜い、お客帰ったから肉出せよ！,1
j1ygozyib,q1qoaaocon.jpg,駅でお婆さんの鞄をひったくったら何故か2秒後に視界がこうなった,1
ud3vdszwk,z571odh40a.jpg,卒業式で一言頼まれたPTA会長がパチﾝｺの話をし出した,0
gmwmjd7xx,zgss9zz4cx.jpg,ロックな孫に盆栽教えたら特賞を受賞した。,0
qlnayhbgx,on9zdobjvn.jpg,甘い物の話題で開きっぱなしだった彼女の心の扉が『実は俺…腋の処理が甘い女性も大好き』の一言で、ピシャンと閉まった,1
d3glbnn2y,sjncavkspo.jpg,ポケモンGOにハマった人の末路,0
lpyv5rboy,fkcupqqr4e.jpg,白ソックスに軍手…ヤマトと言えど引っ越し部門で働きたいならこれが正装だぜ,1
cts7yygtg,ahagjr0h3w.jpg,右「いやー!やっぱり世田谷育ちのスティーブさんの関節には惚れ惚れしますな。私には真似できませんよ」,0
8hvwmwxvd,ufcirobxhy.jpg,CV:山寺宏一,1
xkdsuakop,mqcaawngdr.jpg,警官に怪しいと職務質問されたがラップに包んだ餅だったので堂々としてたら醤油を持ってないという理由で公務執行妨害にされた。,1
pq3iww9wq,zy3opygxti.jpg,笑ってはいけないの松本,1
x9brj7so4,bhxiskveum.jpg,父の日に似顔絵をプレゼントしようと思っていたら、ちょうど父によく似たトノサマバッタが現れたので練習する,1
wnub4ufb7,yf5irmex1v.jpg,体調を崩しまして まだ家に…はい…本日は休ませ…え？部長が営業で外回りなんて珍し…窓の外？あっ…こんにちは。,1
gx8hwy86e,2iicezcrgu.jpg,この時、ヅラが落ちた事にまだ気付いていない,0
mlxvevymr,ty20yyzplg.jpg,クセんなるわぁ～、このチクチク感♪,0
5kvvdlhza,hvymhk631j.jpg,登場するヒロインは16人！君はどの子とエンディングを迎える？,0
mljqdzmku,gg6rta02gq.jpg,「俺のプリン食った奴 今正直に手を挙げれば命だけは保証してやる」,0
evuhcgfcc,worezm4ygr.jpg,ピーターがスパイダーマンを見た次の日から、人に向かって「プシュッ！」とか言いまくってる。,1
fc208zogm,litecczvhc.jpg,ジョンソンの「筋肉は無駄に使え！」今週は「船の出港を3秒遅らせる。」だ！,1
gu3id8lrf,buevn4pn5l.jpg,新婚初夜で失敗しないように親が指導する,0
jwqyctnkm,nj66bvdxho.jpg,GReeeeNかもしれないって思う人もいるかもしれない,0
jdnr2gaoq,36lpn5xblg.jpg,遅刻世界大会の優勝者がまだ来てない,1
ir6rnhyyj,trkutdhkxk.jpg,「ラッセンが好き！」と叫びながら海に飛び込んだらイルカが物凄い勢いで逃げて行った　１泊３日ハワイの想い出,0
ijjuiwimy,ljpqz2ok34.jpg,「お前の母ちゃん、俺の事を見返してやる」,0
vekraqemv,lo6jzgoyi2.jpg,親ゲリラがエサを持ってきた,1
efr5wdzii,osv8nyoog2.jpg,でも、正解だった,1
rtqgqiii0,k4kpqjtcev.jpg,マラソン大会の最後尾,1
faspg9cma,k618gffdiq.jpg,ひとりで踊ってたら、試合が終わってた,0
fsjbeyvq0,ml9c7zzq5t.jpg,「ふむ、これがねこじゃらしというものか...ふむ...ふむ？ふむ！ふむふむ！！」,1
y7rrcleho,vgwkhce2lk.jpg,アルツハイマーの父を動物園に連れて行ったら行方不明になったが閉園ギリギリで猿山から発見された。ボスになってた。,1
liasffqyi,pqhzhsi8cm.jpg,腕を大きく上にあげて背伸びの運動　はい！,0
4idkqftwn,skwxhsl5dj.jpg,鳥取はじめて〜って人…,1
ouc374fft,idvpc96dd2.jpg,おい、ここに置いてあった話しはどこへやった？,0
j4kz89woj,tzwvolguce.jpg,最後めっちゃ痛いけどとりあえず黙っとこ,1
newmmh39d,7fvmfnwyb9.jpg,すんません、ここ駐禁なんすか？,0
wqghoauak,siwwzmjixv.jpg,パキッと音がして手を離したらヤバイという認識で一致した,1
gmurtjnpz,67chue5kyp.jpg,皆さん残業お疲れ様です！,0
ywrt33ikc,qwkdgkz8kk.jpg,上のボケから星を慎重に奪う,1
pbppuo5pg,cf086rga30.jpg,この店で万引きをすると、こんな感じで盛大に晒される,1
ytqmmjpnn,sla5lhltvw.jpg,ブラジルの皆さん聞こえますか〜,0
z0l9eu80b,1mgzx2hatt.jpg,(こいつ一人でジャンケンしてる...),0
zsbqr6opv,td2nznrizg.jpg,突然ルールを忘れた,0
k3sb5vu28,7oapneelj5.jpg,私に磁石埋めこんだのはまだいい。砂鉄ばら撒いたやつ出てこい。,1
1xqtgnv5v,zmbmwmfseu.jpg,裁判の結果が意味不明,1
xbcvt3obq,kdimbq8h3x.jpg,1時間に1度送られてくる人質の映像を見て捜査本部が解散,1
eulsymhlv,uvzjx4ow4b.jpg,プロポーズしたら、そもそも付き合ってないと言われた,1
7kk8daacd,qwbiexqcxj.jpg,新感覚薔薇スポーツ「プソエ」の発展は私だけの力ではありません。そこに居る国民的スポーツ「ッパ」のカーネル会長のおかげです,0
0ffslvfcu,cdb1rctk48.jpg,１人１パックのタマゴをめっちゃ買っていこうとする。,0
ydluv6kx7,8uxc7bz9xr.jpg,元秘書による被害者の会,1
uw3lzqws3,vopa4u4z1k.jpg,ウルトラダイナマイトｵｵｵｵｵｵｵｵｵｵｵｵｵッ!!!!!!,0
36n8hbevg,d2lqzxaiku.jpg,みんなで「せーの！」って持ち上げないと飛ばない機種,0
oqtmficnz,kq02samv7g.jpg,君デコピンな。という我が社の会長の左遷合図,0
nzkd4dwva,pyf0seyneg.jpg,あなたがこれを読むときには私はここにいません。支払いよろしくお願いね。,0
yxzvpcrda,ygckyn4bap.jpg,何から伝えればいいのかわからないまま時は流れて多分もうすぐハゲが病んで一人たそがれ,1
qk54shuoe,dknkdyxlnd.jpg,確かに三種の神器を集めてきたらここを通すと言った。しかし「深作欣二」「菅原文太」「山城新伍」は三種の仁義だ。出直してこい,1
klsagzlj4,sjj9nmomxt.jpg,「どうしたんだい？ここを突っつくと蜜がどんどん溢れてくるぞ？ヤラしい禁断の果実め！」ってやってたらふと元嫁を思い出して鬱,1
y5czinhzg,uors0tv5ji.jpg,無視しないで！死活問題なんですよみなさん！何？それともみんなでシカトして「シカツ問題」ってか？やかましいわ！,0
gnlwuswm4,iqf9uydqiw.jpg,変なサイトに登録してから迷惑伝書鳩がすごい,1
